"","ID","candidatename","year","candnum","cnum","Date ending","week","fec_deadline","party","receipts_no_cand","receipts_w_cand","small_donations","inflation_multiplier","donations2016dollars_nocand","donations2016dollars_wcand","small_donations_2016dollars","pct_small","large_donations_nocand","large_donations_nocand_2016dollars","d_lag1_nocand","dlag2_nocand","dlag1_wcand","dlag2_wcand","dlag1_small_donations","dlag2_small_donations","dlag1_pct_small","dlag2_pct_small","dlag1_large","spending","expenditures2016dollars","e_lag1","e_lag2","tva","tvalag1","tvalag2","summalags","na","nalag1","nalag2","sumnalag","pa","palag1","palag2","sumpalags","polling","pollinglag1","pollinglag2","paXweek","palag1Xweek","FieldSize","PA_x_Polls","PA_x_Polls_L1","PA_x_Polls_L2","Endorsements_wk","Endorsements_wk_lag1","Endorsements_Total","Endorsements_total_lag1"
"1338","1338","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-22,0,"Republican",0.01,0.01,0.01,1,0.01,0.01,0.01,NA,0,0,10752,3024,9600,2700,0.01,0.01,0.000104166666666667,0.00037037037037037,9599.99,20727.890625,20727.890625,2104.39990234375,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"1339","1339","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-21,0,"Republican",1000,1000,0.01,1,1120,1000,0.01,0.001,999.99,999.99,0.01,10752,0.01,9600,0.01,0.01,NA,0.000104166666666667,0,425,425,20727.890625,2104.39990234375,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"1340","1340","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-20,0,"Republican",7400,7400,0.01,1,8288,7400,0.01,0.000135135135135135,7399.99,7399.99,1120,0.01,1000,0.01,0.01,0.01,0.001,NA,999.99,0,0,425,20727.890625,0,0,0,0,4,1,5,6,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"1341","1341","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-19,0,"Republican",56800,56800,0.01,1,63616,56800,0.01,1.76056338028169e-05,56799.99,56799.99,8288,1120,7400,1000,0.01,0.01,0.000135135135135135,0.001,7399.99,40000,40000,0,425,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"1342","1342","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-18,1,"Republican",2700,2700,0.01,1,3024,2700,0.01,0.00037037037037037,2699.99,2699.99,63616,8288,56800,7400,0.01,0.01,1.76056338028169e-05,0.000135135135135135,56799.99,30291.150390625,30291.150390625,40000,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1343","1343","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-17,0,"Republican",1240.91003417969,1240.91003417969,0.01,1,1389.81923828125,1240.91003417969,0.01,0.000805860193290368,1240.90003417969,1240.90003417969,3024,63616,2700,56800,0.01,0.01,0.00037037037037037,1.76056338028169e-05,2699.99,240.910003662109,240.910003662109,30291.150390625,40000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1344","1344","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-16,0,"Republican",2000,2000,0.01,1,2240,2000,0.01,5e-04,1999.99,1999.99,1389.81923828125,3024,1240.91003417969,2700,0.01,0.01,0.000805860193290368,0.00037037037037037,1240.90003417969,0,0,240.910003662109,30291.150390625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1345","1345","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-15,0,"Republican",1519.80004882812,1519.80004882812,19.8,1,1702.1760546875,1519.80004882812,19.8,1.30280295853834,1500.00004882813,1500.00004882813,2240,1389.81923828125,2000,1240.91003417969,0.01,0.01,5e-04,0.000805860193290368,1999.99,0,0,0,240.910003662109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1346","1346","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-14,0,"Republican",19700,19700,0.01,1,22064,19700,0.01,5.0761421319797e-05,19699.99,19699.99,1702.1760546875,2240,1519.80004882812,2000,19.8,0.01,1.30280295853834,5e-04,1500.00004882813,25686.0703125,25686.0703125,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1347","1347","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-13,0,"Republican",3700,3700,0.01,1,4144,3700,0.01,0.00027027027027027,3699.99,3699.99,22064,1702.1760546875,19700,1519.80004882812,0.01,19.8,5.0761421319797e-05,1.30280295853834,19699.99,4792.47021484375,4792.47021484375,25686.0703125,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1348","1348","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-12,0,"Republican",0.01,0.01,0.01,1,0.01,0.01,0.01,NA,0,0,4144,22064,3700,19700,0.01,0.01,0.00027027027027027,5.0761421319797e-05,3699.99,754.22998046875,754.22998046875,4792.47021484375,25686.0703125,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1349","1349","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-11,0,"Republican",2250,2250,0.01,1,2520,2250,0.01,0.000444444444444444,2249.99,2249.99,0.01,4144,0.01,3700,0.01,0.01,NA,0.00027027027027027,0,1361.02001953125,1361.02001953125,754.22998046875,4792.47021484375,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1350","1350","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-10,0,"Republican",10000,10000,0.01,1,11200,10000,0.01,1e-04,9999.99,9999.99,2520,0.01,2250,0.01,0.01,0.01,0.000444444444444444,NA,2249.99,3147.14990234375,3147.14990234375,1361.02001953125,754.22998046875,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1351","1351","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-9,0,"Republican",22775,22775,0.01,1,25508,22775,0.01,4.39077936333699e-05,22774.99,22774.99,11200,2520,10000,2250,0.01,0.01,1e-04,0.000444444444444444,9999.99,32697.75,32697.75,3147.14990234375,1361.02001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"1352","1352","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-8,0,"Republican",0.01,0.01,0.01,1,0.01,0.01,0.01,NA,0,0,25508,11200,22775,10000,0.01,0.01,4.39077936333699e-05,1e-04,22774.99,0,0,32697.75,3147.14990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"1353","1353","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-7,0,"Republican",7000,7000,0.01,1,7840,7000,0.01,0.000142857142857143,6999.99,6999.99,0.01,25508,0.01,22775,0.01,0.01,NA,4.39077936333699e-05,0,6372.77978515625,6372.77978515625,0,32697.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"1354","1354","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-6,0,"Republican",0.01,0.01,0.01,1,0.01,0.01,0.01,NA,0,0,7840,0.01,7000,0.01,0.01,0.01,0.000142857142857143,NA,6999.99,500,500,6372.77978515625,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"1355","1355","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-5,1,"Republican",35150,35150,0.01,1,39368,35150,0.01,2.84495021337127e-05,35149.99,35149.99,0.01,7840,0.01,7000,0.01,0.01,NA,0.000142857142857143,0,34878.78125,34878.78125,500,6372.77978515625,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"1356","1356","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-4,0,"Republican",1500,1500,100,1,1680,1500,100,6.66666666666667,1400,1400,39368,0.01,35150,0.01,0.01,0.01,2.84495021337127e-05,NA,35149.99,1000,1000,34878.78125,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"1357","1357","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-3,0,"Republican",1500,1500,0.01,1,1680,1500,0.01,0.000666666666666667,1499.99,1499.99,1680,39368,1500,35150,100,0.01,6.66666666666667,2.84495021337127e-05,1400,0,0,1000,34878.78125,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"1358","1358","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-2,0,"Republican",53200,53200,0.01,1,59584,53200,0.01,1.8796992481203e-05,53199.99,53199.99,1680,1680,1500,1500,0.01,100,0.000666666666666667,6.66666666666667,1499.99,50000,50000,0,1000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-2,0,13,0,0,0,0,0,0,0
"1359","1359","GILMORE, JAMES S III",2016,"Jim Gilmore",37,NA,-1,0,"Republican",51500,51500,200,1,57680,51500,200,0.388349514563107,51300,51300,59584,1680,53200,1500,0.01,0.01,1.8796992481203e-05,0.000666666666666667,53199.99,84269.328125,84269.328125,50000,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,-1,-1,13,0,0,0,0,0,0,0
"1360","1360","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-36,0,"Republican",57578.69921875,57578.69921875,2510,1,64488.143125,57578.69921875,2510,4.35925096269393,55068.69921875,55068.69921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,145603.515625,145603.515625,NA,NA,0,NA,NA,0,2,NA,NA,0,3,NA,NA,0,1.20000004768372,1.20000004768372,1,-108,NA,8,3.60000014305115,NA,NA,0,NA,0,NA
"1361","1361","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-35,0,"Republican",55045,55045,1395,1,61650.4,55045,1395,2.53429012626033,53650,53650,64488.143125,NA,57578.69921875,NA,2510,NA,4.35925096269393,NA,55068.69921875,365330.75,365330.75,145603.515625,NA,2,0,NA,0,14,2,NA,2,2,3,NA,3,1.20000004768372,1.20000004768372,1.20000004768372,-70,-105,10,2.40000009536743,3.60000014305115,NA,0,0,0,0
"1362","1362","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-34,0,"Republican",158884,158884,3537,1,177950.08,158884,3537,2.22615241308124,155347,155347,61650.4,64488.143125,55045,57578.69921875,1395,2510,2.53429012626033,4.35925096269393,53650,18080.41015625,18080.41015625,365330.75,145603.515625,0,2,0,2,8,14,2,16,1,2,3,5,1.29999995231628,1.20000004768372,1.20000004768372,-34,-68,11,1.29999995231628,2.40000009536743,3.60000014305115,0,0,0,0
"1363","1363","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-33,0,"Republican",59185.16015625,59185.16015625,835.16,1,66287.379375,59185.16015625,835.16,1.41109696720455,58350.00015625,58350.00015625,177950.08,61650.4,158884,55045,3537,1395,2.22615241308124,2.53429012626033,155347,77981.6875,77981.6875,18080.41015625,365330.75,2,0,2,2,14,8,14,22,1,1,2,3,1.29999995231628,1.29999995231628,1.20000004768372,-33,-33,12,1.29999995231628,1.29999995231628,2.40000009536743,0,0,0,0
"1364","1364","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-32,0,"Republican",469356,469356,4946,1,525678.72,469356,4946,1.05378433427931,464410,464410,66287.379375,177950.08,59185.16015625,158884,835.16,3537,1.41109696720455,2.22615241308124,58350.00015625,51694.48828125,51694.48828125,77981.6875,18080.41015625,2,2,0,2,4,14,8,22,1,1,1,2,1,1.29999995231628,1.29999995231628,-32,-32,14,1,1.29999995231628,1.29999995231628,0,0,0,0
"1365","1365","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-31,1,"Republican",1805488.875,1805488.875,787.78,1,2022147.54,1805488.875,787.78,0.043632503689617,1804701.095,1804701.095,525678.72,66287.379375,469356,59185.16015625,4946,835.16,1.05378433427931,1.41109696720455,464410,398045.5625,398045.5625,51694.48828125,77981.6875,0,2,2,4,7,4,14,18,0,1,1,2,0.699999988079071,1,1.29999995231628,0,-31,14,0,1,1.29999995231628,0,0,0,0
"1366","1366","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-30,0,"Republican",97840,97840,5640,1,109580.8,97840,5640,5.76451349141455,92200,92200,2022147.54,525678.72,1805488.875,469356,787.78,4946,0.043632503689617,1.05378433427931,1804701.095,151862.921875,151862.921875,398045.5625,51694.48828125,1,0,2,2,3,7,4,11,1,0,1,1,0,0.699999988079071,1,-30,0,15,0,0,1,0,0,0,0
"1367","1367","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-29,0,"Republican",64015,64015,465,1,71696.8,64015,465,0.726392251815981,63550,63550,109580.8,2022147.54,97840,1805488.875,5640,787.78,5.76451349141455,0.043632503689617,92200,170211.140625,170211.140625,151862.921875,398045.5625,4,1,0,1,8,3,7,10,4,1,0,1,0.400000005960464,0,0.699999988079071,-116,-29,15,1.60000002384186,0,0,0,0,0,0
"1368","1368","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-28,0,"Republican",56300,56300,1250,1,63056,56300,1250,2.2202486678508,55050,55050,71696.8,109580.8,64015,97840,465,5640,0.726392251815981,5.76451349141455,63550,144065.296875,144065.296875,170211.140625,151862.921875,6,4,1,5,8,8,3,11,1,4,1,5,0.899999976158142,0.400000005960464,0,-28,-112,17,0.899999976158142,1.60000002384186,0,0,0,0,0
"1369","1369","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-27,0,"Republican",63419.87890625,63419.87890625,2969.88,1,71030.264375,63419.87890625,2969.88,4.68288500580426,60449.99890625,60449.99890625,63056,71696.8,56300,64015,1250,465,2.2202486678508,0.726392251815981,55050,113284.96875,113284.96875,144065.296875,170211.140625,1,6,4,10,7,8,8,16,2,1,4,5,0.600000023841858,0.899999976158142,0.400000005960464,-54,-27,17,1.20000004768372,0.899999976158142,1.60000002384186,0,0,0,0
"1370","1370","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-26,0,"Republican",70204.453125,70204.453125,3920,1,78628.9875,70204.453125,3920,5.58369138353715,66284.453125,66284.453125,71030.264375,63056,63419.87890625,56300,2969.88,1250,4.68288500580426,2.2202486678508,60449.99890625,125271.8984375,125271.8984375,113284.96875,144065.296875,3,1,6,7,3,7,8,15,0,2,1,3,0.899999976158142,0.600000023841858,0.899999976158142,0,-52,17,0,1.20000004768372,0.899999976158142,0,0,0,0
"1371","1371","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-25,0,"Republican",81963.109375,81963.109375,2900,1,91798.6825,81963.109375,2900,3.53817714104993,79063.109375,79063.109375,78628.9875,71030.264375,70204.453125,63419.87890625,3920,2969.88,5.58369138353715,4.68288500580426,66284.453125,171451.125,171451.125,125271.8984375,113284.96875,2,3,1,4,3,3,7,10,0,0,2,2,0.5,0.899999976158142,0.600000023841858,0,0,17,0,0,1.20000004768372,0,0,0,0
"1372","1372","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-24,0,"Republican",13872,13872,1272,1,15536.64,13872,1272,9.16955017301038,12600,12600,91798.6825,78628.9875,81963.109375,70204.453125,2900,3920,3.53817714104993,5.58369138353715,79063.109375,172415.265625,172415.265625,171451.125,125271.8984375,0,2,3,5,1,3,3,6,0,0,0,0,0.400000005960464,0.5,0.899999976158142,0,0,17,0,0,0,0,0,0,0
"1373","1373","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-23,0,"Republican",107285.84375,107285.84375,2560.84,1,120160.145,107285.84375,2560.84,2.38693187329293,104725.00375,104725.00375,15536.64,91798.6825,13872,81963.109375,1272,2900,9.16955017301038,3.53817714104993,12600,149211.484375,149211.484375,172415.265625,171451.125,1,0,2,2,4,1,3,4,0,0,0,0,0.300000011920929,0.400000005960464,0.5,0,0,17,0,0,0,0,0,0,0
"1374","1374","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-22,0,"Republican",7940,7940,1240,1,8892.8,7940,1240,15.6171284634761,6700,6700,120160.145,15536.64,107285.84375,13872,2560.84,1272,2.38693187329293,9.16955017301038,104725.00375,320938.03125,320938.03125,149211.484375,172415.265625,1,1,0,1,2,4,1,5,0,0,0,0,0.5,0.300000011920929,0.400000005960464,0,0,17,0,0,0,0,0,0,0
"1375","1375","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-21,0,"Republican",76670,76670,740,1,85870.4,76670,740,0.965175427155341,75930,75930,8892.8,120160.145,7940,107285.84375,1240,2560.84,15.6171284634761,2.38693187329293,6700,145600.125,145600.125,320938.03125,149211.484375,0,1,1,2,1,2,4,6,2,0,0,0,0.200000002980232,0.5,0.300000011920929,-42,0,17,0.400000005960464,0,0,0,0,0,0
"1376","1376","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-20,0,"Republican",25671,25671,2071,1,28751.52,25671,2071,8.06746912858868,23600,23600,85870.4,8892.8,76670,7940,740,1240,0.965175427155341,15.6171284634761,75930,89677.2734375,89677.2734375,145600.125,320938.03125,1,0,1,1,8,1,2,3,1,2,0,2,0.200000002980232,0.200000002980232,0.5,-20,-40,17,0.200000002980232,0.400000005960464,0,0,0,0,0
"1377","1377","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-19,0,"Republican",88584.5234375,88584.5234375,3906.32,1,99214.66625,88584.5234375,3906.32,4.40970933569008,84678.2034375,84678.2034375,28751.52,85870.4,25671,76670,2071,740,8.06746912858868,0.965175427155341,23600,1099.68994140625,1099.68994140625,89677.2734375,145600.125,0,1,0,1,7,8,1,9,0,1,2,3,0.200000002980232,0.200000002980232,0.200000002980232,0,-19,16,0,0.200000002980232,0.400000005960464,0,0,0,0
"1378","1378","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-18,1,"Republican",457453.09375,457453.09375,2953.08,1,512347.465,457453.09375,2953.08,0.64554815353678,454500.01375,454500.01375,99214.66625,28751.52,88584.5234375,25671,3906.32,2071,4.40970933569008,8.06746912858868,84678.2034375,344451.8125,344451.8125,1099.68994140625,89677.2734375,0,0,1,1,3,7,8,15,0,0,1,1,0.400000005960464,0.200000002980232,0.200000002980232,0,0,15,0,0,0.200000002980232,0,0,0,0
"1379","1379","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-17,0,"Republican",9250,9250,650,1,10360,9250,650,7.02702702702703,8600,8600,512347.465,99214.66625,457453.09375,88584.5234375,2953.08,3906.32,0.64554815353678,4.40970933569008,454500.01375,191375,191375,344451.8125,1099.68994140625,0,0,0,0,2,3,7,10,0,0,0,0,0.600000023841858,0.400000005960464,0.200000002980232,0,0,15,0,0,0,0,0,0,0
"1380","1380","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-16,0,"Republican",5310,5310,510,1,5947.2,5310,510,9.6045197740113,4800,4800,10360,512347.465,9250,457453.09375,650,2953.08,7.02702702702703,0.64554815353678,8600,51500.3984375,51500.3984375,191375,344451.8125,0,0,0,0,4,2,3,5,0,0,0,0,0.800000011920929,0.600000023841858,0.400000005960464,0,0,15,0,0,0,0,0,0,0
"1381","1381","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-15,0,"Republican",65025,65025,825,1,72828,65025,825,1.26874279123414,64200,64200,5947.2,10360,5310,9250,510,650,9.6045197740113,7.02702702702703,4800,108426.1328125,108426.1328125,51500.3984375,191375,0,0,0,0,2,4,2,6,1,0,0,0,1,0.800000011920929,0.600000023841858,-15,0,15,1,0,0,0,0,0,0
"1382","1382","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-14,0,"Republican",122906.2890625,122906.2890625,3868.19,1,137655.04375,122906.2890625,3868.19,3.14726775131333,119038.0990625,119038.0990625,72828,5947.2,65025,5310,825,510,1.26874279123414,9.6045197740113,64200,66005.828125,66005.828125,108426.1328125,51500.3984375,1,0,0,0,1,2,4,6,0,1,0,1,0.200000002980232,1,0.800000011920929,0,-14,15,0,1,0,0,0,0,0
"1383","1383","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-13,0,"Republican",274070,274070,760,1,306958.4,274070,760,0.277301419345423,273310,273310,137655.04375,72828,122906.2890625,65025,3868.19,825,3.14726775131333,1.26874279123414,119038.0990625,467597.875,467597.875,66005.828125,108426.1328125,0,1,0,1,2,1,2,3,1,0,1,1,0.699999988079071,0.200000002980232,1,-13,0,15,0.699999988079071,0,1,0,0,0,0
"1384","1384","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-12,0,"Republican",84933.6875,84933.6875,825,1,95125.73,84933.6875,825,0.971346028040994,84108.6875,84108.6875,306958.4,137655.04375,274070,122906.2890625,760,3868.19,0.277301419345423,3.14726775131333,273310,87558.2265625,87558.2265625,467597.875,66005.828125,0,0,1,1,10,2,1,3,1,1,0,1,0.800000011920929,0.699999988079071,0.200000002980232,-12,-12,15,0.800000011920929,0.699999988079071,0,0,0,0,0
"1385","1385","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-11,0,"Republican",145139.796875,145139.796875,1870,1,162556.5725,145139.796875,1870,1.28841299234456,143269.796875,143269.796875,95125.73,306958.4,84933.6875,274070,825,760,0.971346028040994,0.277301419345423,84108.6875,267453.6875,267453.6875,87558.2265625,467597.875,1,0,0,0,1,10,2,12,0,1,1,2,0.5,0.800000011920929,0.699999988079071,0,-11,15,0,0.800000011920929,0.699999988079071,0,0,0,0
"1386","1386","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-10,0,"Republican",15508.080078125,15508.080078125,2258.08,1,17369.0496875,15508.080078125,2258.08,14.5606676559863,13250.000078125,13250.000078125,162556.5725,95125.73,145139.796875,84933.6875,1870,825,1.28841299234456,0.971346028040994,143269.796875,4573.2900390625,4573.2900390625,267453.6875,87558.2265625,0,1,0,1,1,1,10,11,0,0,1,1,0.200000002980232,0.5,0.800000011920929,0,0,15,0,0,0.800000011920929,0,0,0,0
"1387","1387","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-9,0,"Republican",43376.3984375,43376.3984375,1835,1,48581.56625,43376.3984375,1835,4.2304111592944,41541.3984375,41541.3984375,17369.0496875,162556.5725,15508.080078125,145139.796875,2258.08,1870,14.5606676559863,1.28841299234456,13250.000078125,208716.453125,208716.453125,4573.2900390625,267453.6875,0,0,1,1,0,1,1,2,1,0,0,0,0.300000011920929,0.200000002980232,0.5,-9,0,15,0.300000011920929,0,0,0,0,0,0
"1388","1388","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-8,0,"Republican",41320,41320,1565,1,46278.4,41320,1565,3.78751210067764,39755,39755,48581.56625,17369.0496875,43376.3984375,15508.080078125,1835,2258.08,4.2304111592944,14.5606676559863,41541.3984375,153898.984375,153898.984375,208716.453125,4573.2900390625,0,0,0,0,1,0,1,1,1,1,0,1,0.800000011920929,0.300000011920929,0.200000002980232,-8,-8,14,0.800000011920929,0.300000011920929,0,0,0,0,0
"1389","1389","GRAHAM, LINDSEY O",2016,"Lindsey Graham",38,NA,-7,0,"Republican",29030,29030,1910,1,32513.6,29030,1910,6.57940062004823,27120,27120,46278.4,48581.56625,41320,43376.3984375,1565,1835,3.78751210067764,4.2304111592944,39755,50117.5,50117.5,153898.984375,208716.453125,6,0,0,0,2,1,0,1,2,1,1,2,0.300000011920929,0.800000011920929,0.300000011920929,-14,-7,14,0.600000023841858,0.800000011920929,0.300000011920929,0,0,0,0
"1390","1390","HUCKABEE, MIKE",2016,"Mike Huckabee",39,NA,-40,0,"Republican",2337191.5,2337191.5,0.01,1,2617654.48,2337191.5,0.01,4.27863955520975e-07,2337191.49,2337191.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,14803.0302734375,14803.0302734375,NA,NA,0,NA,NA,0,1,NA,NA,0,3,NA,NA,0,8.80000019073486,8.5,8.10000038146973,-120,NA,6,26.4000005722046,NA,NA,0,0,0,0
"1391","1391","HUCKABEE, MIKE",2016,"Mike Huckabee",39,NA,-39,0,"Republican",192666,192666,1113.5,1,215785.92,192666,1113.5,0.577943176273966,191552.5,191552.5,2617654.48,NA,2337191.5,NA,0.01,NA,4.27863955520975e-07,NA,2337191.49,163697.265625,163697.265625,14803.0302734375,NA,4,0,NA,0,6,1,NA,1,1,3,NA,3,9,8.80000019073486,8.5,-39,-117,6,9,26.4000005722046,NA,10,NA,10,NA
"1392","1392","HUCKABEE, MIKE",2016,"Mike Huckabee",39,NA,-38,0,"Republican",149155.90625,149155.90625,380,1,167054.615,149155.90625,380,0.25476698144496,148775.90625,148775.90625,215785.92,2617654.48,192666,2337191.5,1113.5,0.01,0.577943176273966,4.27863955520975e-07,191552.5,213892.34375,213892.34375,163697.265625,14803.0302734375,0,4,0,4,13,6,1,7,1,1,3,4,9.10000038146973,9,8.80000019073486,-38,-38,6,9.10000038146973,9,26.4000005722046,0,10,10,10
