configuration,sessionid,type,distanceNeighbors,mean_degree,probRewire,seed,true_believer,n,step,result,finalPercentages,decay,winner,winnerPercent,winnerLead,meanDistance,clusterCoeff,meanDegree,degreeDistribution,timeShock,lengthShock,sizeShock,percentShocked
tmp,508,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.299, 0.206, 0.216, 0.279",0,1,0.299,0.02,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0.1,1
tmp,509,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.299, 0.206, 0.216, 0.279",0,1,0.299,0.02,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,0.2,1
tmp,510,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.3, 0.206, 0.216, 0.278",0,1,0.3,0.022,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0.2,1
tmp,511,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.257, 0.235, 0.23, 0.278",0,undecided,0.278,0.021,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
tmp,512,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.257, 0.235, 0.23, 0.278",0,undecided,0.278,0.021,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,-0.2,1
tmp,513,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.257, 0.235, 0.23, 0.278",0,undecided,0.278,0.021,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,-0.1,1
tmp,514,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.257, 0.235, 0.23, 0.278",0,undecided,0.278,0.021,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,-0.1,1
tmp,515,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.29, 0.22, 0.23, 0.26",0,1,0.29,0.03,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,0,1
tmp,516,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.293, 0.217, 0.23, 0.26",0,1,0.293,0.033,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0,1
tmp,517,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.318, 0.208, 0.226, 0.248",0,1,0.318,0.07,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,0.1,1
tmp,518,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.319, 0.208, 0.226, 0.247",0,1,0.319,0.072,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0.1,1
tmp,519,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.318, 0.208, 0.226, 0.248",0,1,0.318,0.07,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,0.2,1
tmp,520,BA_min2,10,20,0,0.22,0.6,1000,11,converge,"0.319, 0.208, 0.226, 0.247",0,1,0.319,0.072,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0.2,1
tmp,521,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.286, 0.229, 0.214, 0.271",0,1,0.286,0.015,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
tmp,522,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.286, 0.229, 0.214, 0.271",0,1,0.286,0.015,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,-0.2,1
tmp,523,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.286, 0.229, 0.214, 0.271",0,1,0.286,0.015,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,-0.1,1
tmp,524,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.286, 0.229, 0.214, 0.271",0,1,0.286,0.015,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,-0.1,1
tmp,525,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.296, 0.222, 0.21, 0.272",0,1,0.296,0.024,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,0,1
tmp,526,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.296, 0.22, 0.213, 0.271",0,1,0.296,0.025,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0,1
tmp,527,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.335, 0.215, 0.21, 0.24",0,1,0.335,0.095,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,0.1,1
tmp,528,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.335, 0.215, 0.21, 0.24",0,1,0.335,0.095,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0.1,1
tmp,529,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.335, 0.215, 0.21, 0.24",0,1,0.335,0.095,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,0.2,1
tmp,530,BA_min2,10,20,0,0.22,0.8,1000,11,converge,"0.335, 0.215, 0.21, 0.24",0,1,0.335,0.095,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,4,0.2,1
tmp,531,BA_min2,10,20,0,0.22,1,1000,11,converge,"0.32, 0.217, 0.206, 0.257",0,1,0.32,0.063,2.557015,0.0607,19.89,"[0,0,0,0,0,0,0,0,0,0,0.139,0.136,0.116,0.081,0.065,0.051,0.05,0.044,0.028,0.016,0.023,0.018,0.019,0.013,0.018,0.013,0.012,0.012,0.005,0.006,0.011,0.009,0.008,0.006,0.008,0.004,0.004,0.009,0.002,0.003,0.001,0.002,0.001,0.003,0.003,0,0.002,0.004,0.004,0.001,0.002,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0,0.001,0.001,0.001,0,0,0,0.002,0.002,0,0.003,0.001,0,0.001,0.001,0.001,0,0.002,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001]",3,3,-0.2,1
